SR_Pcode,SR,District,Township,Village_Tract,Village,Village_MM,Latitude,Longitude,Source
MMR008,Bago (West),Thayarwady,Okpho,Hpa Lan Pin,Ywar Thit,ရွာသစ်,18.2299308776855,95.7529373168945,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htan Pin Kone,Bo Yon Su,ဘိုရုံစု,18.1641597747803,95.8532485961914,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htan Pin Kone,Htan Pin Kone,ထန်းပင်ကုန်း,18.1653099060059,95.8592681884766,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htan Pin Kone,Sein Pat Lel,စိန်ပတ်လည်,18.1411590576172,95.8435668945313,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htan Pin Kone,Ywar Thar Kone,ရွာသာကုန်း,18.1678600311279,95.8669204711914,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htauk Kyant Kwin,Htauk Kyant Kwin,ထောက်ကြန့်ကွင်း,18.0544300079346,95.7353363037109,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htu Kone,Htu Chaung,ထူးချောင်း,18.0908203125,95.6354064941406,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htu Kone,Htu Kone,ထူးကုန်း,18.0905990600586,95.6517333984375,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htu Kone,Htu Kone Ywar Thit,ထူးကုန်းရွာသစ်,18.0934104919434,95.6537170410156,GAD
MMR008,Bago (West),Thayarwady,Okpho,Htu Kone,Thea None,သဲနုံး,18.0803394317627,95.6504135131836,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ka Mun Chon,Chaung Nar Su,ချောင်းနားစု,18.0544109344482,95.6494369506836,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ka Mun Chon,Ka Mun Chon,ကမွန်းခြုံ,18.0627899169922,95.6544723510742,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ka Mun Chon,Maung Ni Su,မောင်နီစု,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ka Mun Chon,Myauk Nyo Kone,မြောက်ညိုကုန်း,18.0727291107178,95.6489791870117,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ka Mun Chon,Pein Kwayt,ပိန်းကွေ့,18.0599708557129,95.6485214233398,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ka Mun Chon,Tha Yet Kone,သရက်ကုန်း,18.0708103179932,95.656982421875,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kaing Gyi,Gway Cho Kwin,ဂွေးချိုကွင်း,18.1950302124023,95.8180236816406,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kaing Gyi,Gyoe Gyar Kwin,ကြိုးကြာကွင်း,18.1896305084229,95.8002166748047,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kaing Gyi,Kaing Gyi,ကိုင်းကြီး,18.2007503509521,95.7870864868164,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kaing Gyi,Ma Au Tan,မအူတန်း,18.2116794586182,95.793586730957,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kaing Gyi,Shar See Hpo,ရှားစီးဖို,18.1874008178711,95.7865524291992,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kan Thar Yar,Kan Thar Yar,ကန်သာယာ,18.0734901428223,95.7897720336914,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kan Thar Yar,Kant Ni,ကန့်နီ,18.0695400238037,95.7912368774414,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kan Thar Yar,Khat Cho Kwin,ခတ်ချိုကွင်း,18.061840057373,95.7860412597656,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kan Thar Yar,Min Hla Gyi,မင်းလှကြီး,18.0581207275391,95.7755584716797,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kan Thar Yar,Shan Su,ရှမ်းစု,18.0599403381348,95.7724609375,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kan Thar Yar,Shwe Taung Kone,ရွှေတောင်ကုန်း,18.0580196380615,95.7599105834961,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kan Thar Yar,Ywar Thit,ရွာသစ်,18.0528106689453,95.7649078369141,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyat Chaung,Chaung Nar,ချောင်းနား,18.125280380249,95.6108093261719,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyat Chaung,Kyat Chaung,ကြပ်ချောင်း,18.1305294036865,95.609016418457,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyat Chaung,Ma Gyi Pin Su,မကြီးပင်စု,18.1299591064453,95.6015625,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyat Chaung,Nyaung Pin Aing,ညောင်ပင်အိုင်,18.1200008392334,95.6017532348633,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyat Chaung,Wet Lar,ဝက်လာ,18.1354598999023,95.6237335205078,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyoet Koe Pin,Ah Htwet Toe,အထွက်တိုး,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyoet Koe Pin,Kyoet Koe Pin,ကြို့ကိုးပင်,18.2322196960449,95.798210144043,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyoet Koe Pin,Kywe Hpyu Ma Myauk,ကျွဲဖြူမမြောက်,18.2431392669678,95.8109130859375,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyun Kauk Pin,Kyun Kauk Pin,ကျွန်းကောက်ပင်,18.0664005279541,95.6933898925781,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyun Kauk Pin,Shan Taw Gyi,ရှမ်းတောကြီး,18.0710506439209,95.7024536132813,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyun Kone,Ka Wai Su,ကဝေစု,18.1618309020996,95.6911468505859,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyun Kone,Ku Lar Kaing,ကုလားကိုင်း,18.1536808013916,95.670539855957,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyun Kone,Kyun Kone,ကျွန်းကုန်း,18.1574306488037,95.6812973022461,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyun Kone,Lel U Su,လယ်ဦးစု,18.1708698272705,95.691047668457,GAD
MMR008,Bago (West),Thayarwady,Okpho,Kyun Kone,Ywar Thit,ရွာသစ်,18.1463203430176,95.6765365600586,GAD
MMR008,Bago (West),Thayarwady,Okpho,Lay Te,Lay Te,လေးတဲ,18.0615100860596,95.6795425415039,GAD
MMR008,Bago (West),Thayarwady,Okpho,Leik U Kone,Bant Bway Kone,ဘန့်ဘွေးကုန်း,18.1338691711426,95.721321105957,GAD
MMR008,Bago (West),Thayarwady,Okpho,Leik U Kone,Leik U Kone,လိပ်ဥကုန်း,18.1306304931641,95.7153167724609,GAD
MMR008,Bago (West),Thayarwady,Okpho,Leik U Kone,Thar Tha Na Ret Khi Ta,သာသနရက္ခိတ,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Leik U Kone,Thin Taw Kyaung Su,သင်တောကျောင်းစု,18.1311492919922,95.7029876708984,GAD
MMR008,Bago (West),Thayarwady,Okpho,Leik U Kone,Yin Thwar Tan,ယဉ်သွားတန်း,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Let Pa Taw,Aung Tha Pyay San,အောင်သပြေစမ်း,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Let Pa Taw,Lel U Su (Ah Nauk Su),လယ်ဦးစု (အနောက်စု),18.2707099914551,95.7705230712891,GAD
MMR008,Bago (West),Thayarwady,Okpho,Let Pa Taw,Lel U Su (Ah Shey Su),လယ်ဦးစု (အရှေ့စု),18.2707195281982,95.7823028564453,GAD
MMR008,Bago (West),Thayarwady,Okpho,Let Pa Taw,Lel U Su Ywar Ma,လယ်ဦးစုရွာမ,18.2711696624756,95.7777633666992,GAD
MMR008,Bago (West),Thayarwady,Okpho,Let Pa Taw,Let Pa Taw (Ah Lel Su),လက်ပတော (အလယ်စု),18.2785606384277,95.78125,GAD
MMR008,Bago (West),Thayarwady,Okpho,Let Pa Taw,Let Pa Taw Ywar Ma,လက်ပတောရွာမ,18.2770099639893,95.7752838134766,GAD
MMR008,Bago (West),Thayarwady,Okpho,Let Pa Taw,Thet Kei Chin Kone,သက္ကယ်ချင်းကုန်း,18.2715492248535,95.7973785400391,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Gyi Pin,Byant Gyi,ဗြန့်ကြီး,18.0773506164551,95.6648864746094,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Gyi Pin,Kyet Taik,ကြက်တိုက်,18.0909690856934,95.663200378418,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Gyi Pin,Kyoe Kone,ကြိုးကုန်း,18.0958194732666,95.6695938110352,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Gyi Pin,Lu Oh Su,လူအိုစု,18.086669921875,95.6747665405273,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Gyi Pin,Ma Gyi Pin,မကြီးပင်,18.0993309020996,95.6782989501953,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Gyi Pin,Tha Yet Kone,သရက်ကုန်း,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Taunt Ta,Gon Min Myaung,ဂုံမင်းမြောင်,18.1135501861572,95.646240234375,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Taunt Ta,Htu Kone,ထူးကုန်း,18.0949897766113,95.6499633789063,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Taunt Ta,Ma Taunt Ta,မတောင့်တ,18.1062202453613,95.6369018554688,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Taunt Ta,Shan Su,ရှမ်းစု,18.1074199676514,95.6438522338867,GAD
MMR008,Bago (West),Thayarwady,Okpho,Ma Taunt Ta,Si Pin Thar,စီပင်သာ,18.1031398773193,95.6546096801758,GAD
MMR008,Bago (West),Thayarwady,Okpho,Myaung,Myaung,မြောင်,18.1701698303223,95.7787628173828,GAD
MMR008,Bago (West),Thayarwady,Okpho,Myaung,Myaung Chaw Pin,မြောင်ချော်ပင်,18.1539402008057,95.7853317260742,GAD
MMR008,Bago (West),Thayarwady,Okpho,Myaung,Myaung Shan Su,မြောင်ရှမ်းစု,18.1690292358398,95.7925567626953,GAD
MMR008,Bago (West),Thayarwady,Okpho,Na Nwin Kone,Ah Boe Inn,အဘိုးအင်း,18.1516208648682,95.6527481079102,GAD
MMR008,Bago (West),Thayarwady,Okpho,Na Nwin Kone,Na Nwin Kone,နနွင်းကုန်း,18.1383304595947,95.6607666015625,GAD
MMR008,Bago (West),Thayarwady,Okpho,Na Nwin Kone,Nyaung Nee Kone,ညောင်နီးကုန်း,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Na Nwin Kone,Nyaung Pin Gyi Su,ညောင်ပင်ကြီးစု,18.1451396942139,95.6517868041992,GAD
MMR008,Bago (West),Thayarwady,Okpho,Na Nwin Kone,Shar See Bo,ရှားစီးဘို,18.1485805511475,95.6609115600586,GAD
MMR008,Bago (West),Thayarwady,Okpho,Na Nwin Kone,Shwe Bo Tan,ရွှေဘိုတန်း,18.1378707885742,95.6671829223633,GAD
MMR008,Bago (West),Thayarwady,Okpho,Na Nwin Kone,U To,ဦးတို,18.1427803039551,95.6684875488281,GAD
MMR008,Bago (West),Thayarwady,Okpho,Na Nwin Kone,Ywar Thit Su,ရွာသစ်စု,18.1472396850586,95.6554870605469,GAD
MMR008,Bago (West),Thayarwady,Okpho,Nga Shint Yoe,Gon Hnyin Tan,ဂုံညင်းတန်း,18.1237106323242,95.6439895629883,GAD
MMR008,Bago (West),Thayarwady,Okpho,Nga Shint Yoe,Kyaung Su,ကျောင်းစု,18.1456298828125,95.6358413696289,GAD
MMR008,Bago (West),Thayarwady,Okpho,Nga Shint Yoe,Kyay Taw,ကျေးတော,18.1554794311523,95.6444091796875,GAD
MMR008,Bago (West),Thayarwady,Okpho,Nga Shint Yoe,Kyoet Kone,ကြို့ကုန်း,18.1291007995605,95.6332015991211,GAD
MMR008,Bago (West),Thayarwady,Okpho,Nga Shint Yoe,Let Set,လက်ဆက်,18.14035987854,95.6287689208984,GAD
MMR008,Bago (West),Thayarwady,Okpho,Nga Shint Yoe,Ngar Shint Yoe,ငါးရှဉ့်ရိုး,18.146520614624,95.6438217163086,GAD
MMR008,Bago (West),Thayarwady,Okpho,Nga Shint Yoe,Te Taw,တဲတော,18.1392002105713,95.6363906860352,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oe Thei Kone,Oe Thei Kone,အိုးသည်ကုန်း,18.0417594909668,95.6934509277344,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oke Shit Kone,Chaung Nar (Ah Shey Su),ချောင်းနား (အရှေ့စု),18.1179103851318,95.697021484375,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oke Shit Kone,Kyat Kwin,ကြပ်ကွင်း,18.1001091003418,95.6931991577148,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oke Shit Kone,Kyun Kone,ကျွန်းကုန်း,18.0984001159668,95.6847381591797,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oke Shit Kone,Oke Shit Kone,အုတ်ရှစ်ကုန်း,18.104829788208,95.7028427124023,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oke Shit Kone,Si Mee Tauk Kone,ဆီမီးတောက်ကုန်း,18.1131000518799,95.677619934082,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oke Shit Kone,Si Mee Tauk Kone (Chaung Nar),ဆီမီးတောက်ကုန်း (ချောင်းနား),18.1142196655273,95.6849670410156,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oke Twin Kone,Let Khoke Kone,လက်ခုပ်ကုန်း,18.1064891815186,95.6292572021484,GAD
MMR008,Bago (West),Thayarwady,Okpho,Oke Twin Kone,Oke Twin Kone,အုတ်တွင်းကုန်း,18.1015892028809,95.6293334960938,GAD
MMR008,Bago (West),Thayarwady,Okpho,Pan Tin,Kan Gyi Tan,ကန်ကြီးတန်း,18.1229305267334,95.6986770629883,GAD
MMR008,Bago (West),Thayarwady,Okpho,Pan Tin,Kyaung Su,ကျောင်းစု,18.1291103363037,95.7001037597656,GAD
MMR008,Bago (West),Thayarwady,Okpho,Pan Tin,Pan Tin,ပန်းတင်,18.1278591156006,95.6918869018555,GAD
MMR008,Bago (West),Thayarwady,Okpho,Pan Tin,Si Mee Tauk Kone,ဆီမီးတောက်ကုန်း,18.1158103942871,95.6898727416992,GAD
MMR008,Bago (West),Thayarwady,Okpho,Pan Tin,Thin Taw,သင်တော,18.1277694702148,95.6952285766602,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Kone,Ahr Lan Su,အာလံစု,18.1067199707031,95.779426574707,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Kone,Ein Taing Pon,အိမ်တိုင်ပုံ,18.0729103088379,95.7629928588867,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Kone,Gon Min Sho,ဂုံမင်းရှို,18.1019496917725,95.7628784179688,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Kone,San Ka Lay,စမ်းကလေး,18.0963306427002,95.7615814208984,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Kone,Shan Kone,ရှမ်းကုန်း,18.1133594512939,95.7794876098633,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Kone,Ta Man Gyi,တမန်ကြီး,18.0832901000977,95.7718963623047,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Kone,Ywar Thit,ရွာသစ်,18.09462,95.770554,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Ywar,Kyee Hpyu,ကြီးဖြူ,18.0302791595459,95.7145233154297,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Ywar,Shan Ywar,ရှမ်းရွာ,18.0353908538818,95.7041702270508,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Ywar,Tha Pyay Kone,သပြေကုန်း,18.0456409454346,95.7110366821289,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shan Ywar,Tha Yet Pin Kan,သရက်ပင်ကန်,18.0412998199463,95.7167587280273,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shar Taw Kwin,Nyaung Pin Kwin,ညောင်ပင်ကွင်း,18.078519821167,95.6913681030273,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shar Taw Kwin,Sein Chaung,စိန်ချောင်း,18.0800895690918,95.7057266235352,GAD
MMR008,Bago (West),Thayarwady,Okpho,Shar Taw Kwin,Shan Taw Lay,ရှမ်းတောလေး,18.0731601715088,95.6948928833008,GAD
MMR008,Bago (West),Thayarwady,Okpho,Sin Gaung,Ah Nyar Tan,အညာတန်း,18.1474609375,95.6848526000977,GAD
MMR008,Bago (West),Thayarwady,Okpho,Sin Gaung,Chaung Tin Kwin,ချောင်တင်းကွင်း,18.151309967041,95.6978912353516,GAD
MMR008,Bago (West),Thayarwady,Okpho,Sin Gaung,La Thar Kone,လသာကုန်း,18.1441802978516,95.672607421875,GAD
MMR008,Bago (West),Thayarwady,Okpho,Sin Gaung,Lin Lun Pin,လင်းလွန်းပင်,18.1571998596191,95.6948928833008,GAD
MMR008,Bago (West),Thayarwady,Okpho,Sin Gaung,Shar Taw Kwin,ရှားတောကွင်း,18.1606998443604,95.6974029541016,GAD
MMR008,Bago (West),Thayarwady,Okpho,Sin Gaung,Sin Gaung,ဆင်ဂေါင်း,18.144739151001,95.6891937255859,GAD
MMR008,Bago (West),Thayarwady,Okpho,Sin Gaung,Sin Gaung Taung Su,ဆင်ဂေါင်းတောင်စု,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Sin Gaung,Ywar Thit,ရွာသစ်,18.144739151001,95.6765975952148,GAD
MMR008,Bago (West),Thayarwady,Okpho,Taung Kone,Htauk Kyant Kwin,ထောက်ကြန့်ကွင်း,18.1177005767822,95.6238632202148,GAD
MMR008,Bago (West),Thayarwady,Okpho,Taung Kone,Taung Kone,တောင်ကုန်း,18.1224899291992,95.6286926269531,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tei Pin Kyaw,In Pin Hla,အင်ပင်လှ,18.0871105194092,95.826789855957,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tei Pin Kyaw,Koke Ko Kone,ကုက္ကိုကုန်း,18.0781812062005,95.836128790793,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tei Pin Kyaw,Kyaung Tan,ကျောင်းတန်း,18.0587406158447,95.7872467041016,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tei Pin Kyaw,Sun Koke,စွန်ကုပ်,18.0490303039551,95.794677734375,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tei Pin Kyaw,Tei Pin Kyaw,တယ်ပင်ကျော,18.0692005157471,95.8046798706055,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tei Pin Yoe,Kyun Khan,ကျွန်းခံ,18.0824203491211,95.6702194213867,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tei Pin Yoe,Sat Poke,ဆပ်ပုတ်,18.0856895446777,95.6837921142578,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tei Pin Yoe,Tei Pin Yoe,တယ်ပင်ရိုး,18.0740203857422,95.6556777954102,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tein Myoke,Bant Bway Kone,ဘန့်ဘွေးကုန်း,18.1254997253418,95.7842025756836,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tein Myoke,Chin Kone,ချင်းကုန်း,18.1202297210693,95.7838821411133,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tein Myoke,Kyauk Hpyu Taung,ကျောက်ဖြူတောင်,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tein Myoke,Tein Myoke (Ah Shey Su),တိမ်မြုပ်အရှေ့စု,18.122709274292,95.7834777832031,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tein Myoke,Tein Myoke Ywar Ma,တိမ်မြုပ်ရွာမ,18.1202392578125,95.7807083129883,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tet Swea,Taw Ta Ni Kone,တော်တနီကုန်း,18.1140899658203,95.5819473266602,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tet Swea,Tet Swea,တက်ဆွဲ,18.1017303466797,95.5634918212891,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Hpan Pin Seik,Aing Gyi Daunt,အိုင်ကြီးဒေါင့်,18.1680507659912,95.7543563842773,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Hpan Pin Seik,Htun Hla Kwin,ထွန်းလှကွင်း,18.1651191711426,95.7475509643555,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Hpan Pin Seik,Kyee Pin Seik,ကြီးပင်ဆိပ်,18.1444396972656,95.7461471557617,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Hpan Pin Seik,Tha Hpan Pin Seik,သဖန်းပင်ဆိပ်,18.1367893218994,95.7406768798828,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Hpan Pin Seik,Thea Taw,သဲတော,18.1555995941162,95.7563323974609,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Hnit Hpyar Lein,Chaung Gwa (Kay),ချောင်းခွ (ကေ),18.1788902282715,95.8222579956055,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Hnit Hpyar Lein,Hpa Yar Gyi Kone,ဘုရားကြီးကုန်း,18.1715106964111,95.8011093139648,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Hnit Hpyar Lein,Hpa Yar Pyo,ဘုရားပျို,18.1687297821045,95.813606262207,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Hnit Hpyar Lein,Kyun Hla Kone,ကျွန်းလှကုန်း,18.190299987793,95.8263473510742,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Hnit Hpyar Lein,Paung Tei Su,ပေါင်းတည်စု,18.1683101654053,95.8020935058594,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Hnit Hpyar Lein,Tha Yet Hnit Hpyar Lein,သရက်နှစ်ဖျားလိန်,18.1739597320557,95.8108901977539,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Kone,Gon Hnyin Tan,ဂုံညင်းတန်း,18.1214199066162,95.6458129882813,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Kone,Kyet Su Taw,ကျက်ဆူတော,18.1250591278076,95.6570281982422,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Kone,Tha Yet Kone,သရက်ကုန်း,18.131519317627,95.6484832763672,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Pin Seik,Hnget Pyaw Taw,ငှက်ပျောတော,18.1216106414795,95.7232971191406,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Pin Seik,Kone Tan,ကုန်းတန်း,18.1161193847656,95.7184982299805,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Pin Seik,Tha Yet Pin Seik (Ah Lel),သရက်ပင်ဆိပ် (အလယ်),18.1206092834473,95.7070236206055,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Pin Seik,Tha Yet Pin Seik (East),သရက်ပင်ဆိပ် (အရှေ့),18.1181392669678,95.7100372314453,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tha Yet Pin Seik,Tha Yet Pin Seik Ywar Ma,သရက်ပင်ဆိပ်ရွာမ,18.1215190887451,95.7030563354492,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thea Kaw,Kyee Pin Seik,ကျီးပင်ဆိပ်,18.1446208953857,95.7493667602539,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thea Kaw,Thea Kaw,သဲကော,18.1541996002197,95.7572326660156,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Ku Lar Kaing,ကုလားကိုင်း,18.1545505523682,95.6698837280273,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Me Za Li Tan,မဲဇလီတန်း,18.1722602844238,95.6837921142578,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Myet Ni Kwin,မျက်နီကွင်း,18.1797103881836,95.6761779785156,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Ohn Hne,အုန်းနှဲ,18.1755409240723,95.6671829223633,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Pan Be Kone,ပန်းဘဲကုန်း,18.1788597106934,95.6577606201172,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Sit Taw,စစ်တော,18.1820507049561,95.6988372802734,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Thin Pan Kone,သင်ပန်းကုန်း,18.167191,95.669746,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Thit Sein Kone (North),သစ်စိမ်ကုန်း (မြောက်),18.1615104675293,95.6760101318359,GAD
MMR008,Bago (West),Thayarwady,Okpho,Thin Pan Kone,Thit Sein Kone (South),သစ်စိမ်ကုန်း (တောင်),18.1592102050781,95.6721420288086,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tin Goke Gyi,Tin Koke Gyi,တင်းကုတ်ကြီး,18.0448398590088,95.6806335449219,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tin Seik,Ah Nyar Tan,အညာတန်း,18.1866892084711,95.7176242819972,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tin Seik,Bu Ta Let Tan,ဘုတလက်တန်း,18.175329208374,95.7088470458984,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tin Seik,Ma Au Kone,မအူကုန်း,18.1708297729492,95.7017669677734,GAD
MMR008,Bago (West),Thayarwady,Okpho,Tin Seik,Shar Taw Kwin,ရှားတောကွင်း,18.1617393493652,95.7011566162109,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Chaung Zauk,ချောင်းစောက်,18.2787494659424,95.8407821655273,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Kaing Taw Su,ကိုင်းတောစု,18.2607707977295,95.8302993774414,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Kan Ni,ကမ်းနီ,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Kyoet Pin Waing,ကြို့ပင်ဝိုင်း,18.2824192047119,95.8027572631836,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Tan Ngar Kone,တံငါကုန်း,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Tar War Taing,တာဝါတိုင်,,,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Waing,ဝိုင်း,18.2737407684326,95.8333969116211,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Yae Tar,ရေတာ,18.2789497375488,95.8159332275391,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Yae Tar Chaung Nar,ရေတာချောင်းနား,18.2831192016602,95.8230667114258,GAD
MMR008,Bago (West),Thayarwady,Okpho,Waing,Yae Tar Ywar Thit,ရေတာရွာသစ်,18.274320602417,95.8186874389648,GAD
MMR008,Bago (West),Thayarwady,Okpho,Win Tha Yet,Kywe Te Kone,ကျွဲတဲကုန်း,18.1736392974854,95.8327713012695,GAD
MMR008,Bago (West),Thayarwady,Okpho,Win Tha Yet,Win Tha Yet,ဝင်းသရက်,18.1861896514893,95.8446197509766,GAD
MMR008,Bago (West),Thayarwady,Okpho,Win Tha Yet,Zee Kone Lay,ဇီးကုန်းလေး,18.1815204620361,95.8331527709961,GAD
